candidate_id,family,center_wavelength_nm,cavity_span_nm,top_pair_count,bottom_pair_count,bottom_reflectivity_proxy,termination,spectral_peak_wavelength_nm_at_theta0,spectral_FWHM_nm_at_theta0,angular_peak_angle_deg_at_453,angular_FWHM_deg_at_453,peak_abs_angle_deg_at_453,I_normal_0_5deg_at_453,I_offaxis_20_30deg_at_453,eta5,eta10,eta20,eta30,normal_offaxis_ratio_at_453,pass_level,failure_reason,score
R2_1_03988,R2D_all_dielectric_highR_mediumR_scan,453,250,8,2,0.4727,TiO2_50nm,450.13,4.485324,1.0,10.0,1.0,0.489596,0.195969,0.348042,0.554101,0.733162,0.970679,2.498332,Level A,cavity center shifted away from 453 nm,0.196223
R2_1_00707,R2A_Taguchi2026_scaled_control,453,290,10,2,0.4727,none,449.98,4.334689,0.0,6.0,0.0,0.409026,0.14002,0.44573,0.613798,0.703077,0.966367,2.921209,Level A,cavity center shifted away from 453 nm,0.196033
R2_1_00475,R2A_Taguchi2026_scaled_control,453,310,8,4,0.722,none,450.26,4.063305,1.0,8.0,1.0,0.435286,0.161969,0.401951,0.590669,0.709625,0.967211,2.687466,Level A,cavity center shifted away from 453 nm,0.194604
R2_1_00835,R2A_Taguchi2026_scaled_control,453,310,10,6,0.8534,none,450.34,3.83718,1.0,5.0,1.0,0.383884,0.157799,0.468042,0.557826,0.625385,0.957543,2.432743,Level A,cavity center shifted away from 453 nm,0.19397
R2_1_00762,R2A_Taguchi2026_scaled_control,453,280,10,4,0.722,SiO2_25nm,450.185,3.995503,2.0,7.0,2.0,0.413854,0.1434,0.432976,0.62247,0.707948,0.966905,2.886018,Level A,cavity center shifted away from 453 nm,0.192808
R2_1_04284,R2D_all_dielectric_highR_mediumR_scan,453,240,10,2,0.4727,TiO2_50nm,450.03,4.40285,0.0,7.0,0.0,0.430323,0.164647,0.407918,0.585055,0.696763,0.965724,2.613606,Level A,cavity center shifted away from 453 nm,0.188998
R2_1_04273,R2D_all_dielectric_highR_mediumR_scan,453,210,10,2,0.4727,TiO2_25nm,450.005,4.40285,0.0,7.0,0.0,0.428959,0.161333,0.404521,0.588612,0.704527,0.966621,2.658836,Level A,cavity center shifted away from 453 nm,0.187085
R2_1_04041,R2D_all_dielectric_highR_mediumR_scan,453,230,8,4,0.722,TiO2_25nm,450.285,4.123139,0.0,8.0,0.0,0.442092,0.186683,0.370104,0.557093,0.697527,0.966042,2.368146,Level A,cavity center shifted away from 453 nm,0.186002
R2_1_00466,R2A_Taguchi2026_scaled_control,453,290,8,4,0.722,SiO2_25nm,450.285,4.063305,2.0,10.0,2.0,0.461837,0.167217,0.372237,0.59173,0.739269,0.970714,2.761901,Level A,cavity center shifted away from 453 nm,0.184957
R2_1_03977,R2D_all_dielectric_highR_mediumR_scan,453,220,8,2,0.4727,TiO2_25nm,450.105,4.485324,1.0,10.0,1.0,0.483354,0.193327,0.3432,0.552492,0.737515,0.971261,2.500184,Level A,cavity center shifted away from 453 nm,0.18388
R2_1_04742,R2D_all_dielectric_highR_mediumR_scan,453,180,12,8,0.9227,SiO2_25nm,450.445,3.778091,3.0,4.0,3.0,0.372739,0.190449,0.437654,0.491363,0.564586,0.950653,1.957158,Level A,cavity center shifted away from 453 nm,0.179529
R2_1_04391,R2D_all_dielectric_highR_mediumR_scan,453,200,10,6,0.8534,none,450.34,3.890496,1.0,6.0,1.0,0.400623,0.176226,0.429375,0.554271,0.632253,0.958323,2.273348,Level A,cavity center shifted away from 453 nm,0.179019
R2_1_01186,R2A_Taguchi2026_scaled_control,453,290,12,8,0.9227,SiO2_25nm,450.445,3.727791,2.0,5.0,2.0,0.377507,0.170857,0.471938,0.514186,0.584099,0.952864,2.209489,Level A,cavity center shifted away from 453 nm,0.178656
R2_1_02232,R2B_Khaidarov_hybrid_scaled_control,453,210,12,4,0.722,TiO2_50nm,450.21,4.075965,0.0,7.0,0.0,0.422735,0.179096,0.399325,0.566308,0.670966,0.962755,2.360379,Level A,cavity center shifted away from 453 nm,0.177374
R2_1_00994,R2A_Taguchi2026_scaled_control,453,260,12,2,0.4727,SiO2_25nm,449.905,4.293703,2.0,6.0,2.0,0.396265,0.127212,0.485109,0.633884,0.696768,0.965633,3.115005,Level A,cavity center shifted away from 453 nm,0.175819
R2_1_02221,R2B_Khaidarov_hybrid_scaled_control,453,180,12,4,0.722,TiO2_25nm,450.185,4.075965,1.0,7.0,1.0,0.420147,0.175054,0.396035,0.570726,0.679158,0.963693,2.400101,Level A,cavity center shifted away from 453 nm,0.17374
R2_1_04337,R2D_all_dielectric_highR_mediumR_scan,453,220,10,4,0.722,TiO2_25nm,450.185,4.053343,0.0,6.0,0.0,0.393103,0.160653,0.419585,0.5746,0.666271,0.962193,2.446913,Level A,cavity center shifted away from 453 nm,0.164054
R2_1_04348,R2D_all_dielectric_highR_mediumR_scan,453,250,10,4,0.722,TiO2_50nm,450.21,4.053343,0.0,6.0,0.0,0.392619,0.164465,0.421094,0.567365,0.656666,0.961101,2.387246,Level A,cavity center shifted away from 453 nm,0.161772
R2_1_04580,R2D_all_dielectric_highR_mediumR_scan,453,230,12,2,0.4727,TiO2_50nm,449.93,4.360571,0.0,5.0,0.0,0.380101,0.146398,0.459724,0.582605,0.655242,0.960928,2.59635,Level A,cavity center shifted away from 453 nm,0.156804
R2_1_04263,R2D_all_dielectric_highR_mediumR_scan,453,180,10,2,0.4727,none,449.98,4.40285,1.0,8.0,1.0,0.426255,0.158087,0.400326,0.591234,0.711798,0.967464,2.69633,Level A,cavity center shifted away from 453 nm,0.152423
R2_1_04031,R2D_all_dielectric_highR_mediumR_scan,453,200,8,4,0.722,none,450.26,4.123139,1.0,9.0,1.0,0.43828,0.183036,0.366466,0.558555,0.704054,0.966825,2.394506,Level A,cavity center shifted away from 453 nm,0.149524
R2_1_00771,R2A_Taguchi2026_scaled_control,453,300,10,4,0.722,none,450.16,3.995503,1.0,6.0,1.0,0.375828,0.139879,0.459777,0.593494,0.666816,0.96224,2.686814,Level A,cavity center shifted away from 453 nm,0.147778
R2_1_01013,R2A_Taguchi2026_scaled_control,453,310,12,2,0.4727,TiO2_25nm,449.905,4.293703,1.0,5.0,1.0,0.364192,0.127211,0.500989,0.597071,0.659264,0.961383,2.862898,Level A,cavity center shifted away from 453 nm,0.141673
R2_1_02218,R2B_Khaidarov_hybrid_scaled_control,453,320,12,2,0.4727,SiO2_25nm,456.005,4.429555,3.0,10.0,3.0,0.459965,0.178219,0.347826,0.570253,0.740475,0.9711,2.580901,Level A,cavity center shifted away from 453 nm,0.141211
R2_1_00590,R2A_Taguchi2026_scaled_control,453,300,8,8,0.9227,SiO2_25nm,450.345,3.818587,3.0,8.0,3.0,0.40456,0.164575,0.403014,0.589429,0.68085,0.963835,2.458204,Level A,cavity center shifted away from 453 nm,0.139044
R2_1_00599,R2A_Taguchi2026_scaled_control,453,320,8,8,0.9227,none,450.32,3.818587,1.0,6.0,1.0,0.37335,0.160403,0.429776,0.562,0.640489,0.959256,2.32757,Level A,cavity center shifted away from 453 nm,0.138297
R2_1_01058,R2A_Taguchi2026_scaled_control,453,270,12,4,0.722,SiO2_25nm,450.085,3.960655,2.0,5.0,2.0,0.351813,0.126425,0.496467,0.592363,0.652618,0.96063,2.782785,Level A,cavity center shifted away from 453 nm,0.135701
R2_1_04569,R2D_all_dielectric_highR_mediumR_scan,453,200,12,2,0.4727,TiO2_25nm,449.905,4.360571,1.0,6.0,1.0,0.382962,0.143148,0.459007,0.5925,0.665941,0.962141,2.675286,Level A,cavity center shifted away from 453 nm,0.133276
R2_1_04327,R2D_all_dielectric_highR_mediumR_scan,453,190,10,4,0.722,none,450.16,4.053343,1.0,7.0,1.0,0.391989,0.156904,0.416914,0.580716,0.675254,0.963215,2.498279,Level A,cavity center shifted away from 453 nm,0.133074
R2_1_01003,R2A_Taguchi2026_scaled_control,453,280,12,2,0.4727,none,449.88,4.293703,0.0,4.0,0.0,0.342023,0.124273,0.499043,0.583729,0.646934,0.959985,2.752193,Level A,cavity center shifted away from 453 nm,0.127773
R2_1_01122,R2A_Taguchi2026_scaled_control,453,280,12,6,0.8534,SiO2_25nm,450.265,3.805028,2.0,4.0,2.0,0.331135,0.142768,0.485199,0.524208,0.592673,0.953836,2.319387,Level A,cavity center shifted away from 453 nm,0.126001
R2_1_00353,R2A_Taguchi2026_scaled_control,453,310,8,0,0.12,TiO2_25nm,449.625,5.029978,1.0,10.0,1.0,0.458181,0.155742,0.361041,0.580061,0.766005,0.974523,2.941922,Level A,cavity center shifted away from 453 nm,0.12312
R2_1_04216,R2D_all_dielectric_highR_mediumR_scan,453,220,10,0,0.12,TiO2_50nm,449.55,5.014721,0.0,8.0,0.0,0.422013,0.149889,0.39039,0.590045,0.732031,0.969986,2.815504,Level A,cavity center shifted away from 453 nm,0.109137
R2_1_02100,R2B_Khaidarov_hybrid_scaled_control,453,180,12,0,0.12,TiO2_50nm,449.55,5.049393,1.0,9.0,1.0,0.445,0.166161,0.366797,0.573063,0.736577,0.970782,2.678123,Level A,cavity center shifted away from 453 nm,0.108838
R2_1_04697,R2D_all_dielectric_highR_mediumR_scan,453,220,12,6,0.8534,TiO2_25nm,450.265,3.857448,0.0,3.0,0.0,0.313691,0.159812,0.448266,0.480381,0.555328,0.949603,1.962871,Level A,cavity center shifted away from 453 nm,0.104069
R2_1_04512,R2D_all_dielectric_highR_mediumR_scan,453,210,12,0,0.12,TiO2_50nm,449.45,4.959948,0.0,6.0,0.0,0.385296,0.13204,0.445561,0.613566,0.702866,0.966343,2.918026,Level A,cavity center shifted away from 453 nm,0.103552
R2_1_00956,R2A_Taguchi2026_scaled_control,453,320,12,0,0.12,TiO2_50nm,449.45,4.873616,1.0,6.0,1.0,0.376726,0.11642,0.487227,0.637085,0.706845,0.966777,3.235915,Level A,cavity center shifted away from 453 nm,0.102031
R2_1_04644,R2D_all_dielectric_highR_mediumR_scan,453,240,12,4,0.722,TiO2_50nm,450.11,4.017483,0.0,4.0,0.0,0.327978,0.145601,0.460263,0.532244,0.602146,0.954909,2.252573,Level A,cavity center shifted away from 453 nm,0.101354
R2_1_00343,R2A_Taguchi2026_scaled_control,453,280,8,0,0.12,none,449.6,5.029978,1.0,10.0,1.0,0.446455,0.151768,0.366439,0.582254,0.762022,0.97398,2.941686,Level A,cavity center shifted away from 453 nm,0.101142
R2_1_00630,R2A_Taguchi2026_scaled_control,453,250,10,0,0.12,SiO2_25nm,449.525,4.926489,2.0,9.0,2.0,0.423919,0.129474,0.401655,0.624245,0.762621,0.973322,3.274162,Level A,cavity center shifted away from 453 nm,0.100864
R2_1_01195,R2A_Taguchi2026_scaled_control,453,310,12,8,0.9227,none,450.42,3.727791,1.0,3.0,1.0,0.307664,0.166536,0.444893,0.452315,0.531096,0.946857,1.84743,Level A,cavity center shifted away from 453 nm,0.100792
R2_1_00639,R2A_Taguchi2026_scaled_control,453,270,10,0,0.12,none,449.5,4.926489,0.0,7.0,0.0,0.393055,0.12583,0.430872,0.620907,0.732156,0.969746,3.123701,Level A,cavity center shifted away from 453 nm,0.10028
R2_1_00649,R2A_Taguchi2026_scaled_control,453,300,10,0,0.12,TiO2_25nm,449.525,4.926489,1.0,8.0,1.0,0.407905,0.128523,0.426339,0.623392,0.739294,0.970574,3.173799,Level A,cavity center shifted away from 453 nm,0.099788
R2_1_00926,R2A_Taguchi2026_scaled_control,453,240,12,0,0.12,SiO2_25nm,449.425,4.873616,2.0,7.0,2.0,0.388759,0.114053,0.463712,0.65571,0.735166,0.96999,3.40857,Level A,cavity center shifted away from 453 nm,0.095965
R2_1_04687,R2D_all_dielectric_highR_mediumR_scan,453,190,12,6,0.8534,none,450.24,3.857448,1.0,4.0,1.0,0.323735,0.155773,0.458267,0.498149,0.570643,0.951339,2.078243,Level A,cavity center shifted away from 453 nm,0.095696
R2_1_04623,R2D_all_dielectric_highR_mediumR_scan,453,180,12,4,0.722,none,450.06,4.017483,1.0,5.0,1.0,0.338381,0.13849,0.467014,0.560317,0.627833,0.957821,2.443362,Level A,cavity center shifted away from 453 nm,0.094273
R2_1_01077,R2A_Taguchi2026_scaled_control,453,320,12,4,0.722,TiO2_25nm,450.085,3.960655,1.0,4.0,1.0,0.315751,0.126425,0.498938,0.545223,0.611018,0.955915,2.497547,Level A,cavity center shifted away from 453 nm,0.093578
R2_1_02278,R2B_Khaidarov_hybrid_scaled_control,453,320,12,4,0.722,SiO2_25nm,455.885,4.075965,3.0,9.0,3.0,0.406821,0.164738,0.362246,0.576843,0.715501,0.967911,2.469501,Level A,cavity center shifted away from 453 nm,0.090404
R2_1_04633,R2D_all_dielectric_highR_mediumR_scan,453,210,12,4,0.722,TiO2_25nm,450.085,4.017483,0.0,5.0,0.0,0.334389,0.142016,0.464869,0.547068,0.615573,0.956431,2.354581,Level A,cavity center shifted away from 453 nm,0.085262
R2_1_00886,R2A_Taguchi2026_scaled_control,453,290,10,8,0.9227,SiO2_25nm,450.245,3.758646,2.0,6.0,2.0,0.337813,0.141698,0.459312,0.559599,0.624861,0.957484,2.384035,Level A,cavity center shifted away from 453 nm,0.078429
R2_1_04708,R2D_all_dielectric_highR_mediumR_scan,453,250,12,6,0.8534,TiO2_50nm,450.29,3.857448,0.0,3.0,0.0,0.300643,0.163917,0.434933,0.460533,0.538265,0.947669,1.834113,Level A,cavity center shifted away from 453 nm,0.076369
R2_1_04205,R2D_all_dielectric_highR_mediumR_scan,453,190,10,0,0.12,TiO2_25nm,449.525,5.014721,1.0,9.0,1.0,0.419366,0.147512,0.385826,0.590538,0.737997,0.970709,2.84293,Level A,cavity center shifted away from 453 nm,0.073721
R2_1_04501,R2D_all_dielectric_highR_mediumR_scan,453,180,12,0,0.12,TiO2_25nm,449.425,4.959948,1.0,7.0,1.0,0.385163,0.129456,0.441564,0.618622,0.71124,0.967296,2.975249,Level A,cavity center shifted away from 453 nm,0.073371
R2_1_00945,R2A_Taguchi2026_scaled_control,453,290,12,0,0.12,TiO2_25nm,449.425,4.873616,0.0,6.0,0.0,0.35932,0.114021,0.490176,0.628763,0.697151,0.965678,3.151365,Level A,cavity center shifted away from 453 nm,0.06712
R2_1_04751,R2D_all_dielectric_highR_mediumR_scan,453,200,12,8,0.9227,none,450.42,3.778091,1.0,3.0,1.0,0.298163,0.185759,0.411231,0.417328,0.501141,0.943462,1.605111,Level A,cavity center shifted away from 453 nm,0.062568
R2_1_00935,R2A_Taguchi2026_scaled_control,453,260,12,0,0.12,none,449.4,4.873616,0.0,5.0,0.0,0.340894,0.111655,0.4914,0.619077,0.686618,0.964484,3.053095,Level A,cavity center shifted away from 453 nm,0.060133
R2_1_01067,R2A_Taguchi2026_scaled_control,453,290,12,4,0.722,none,450.06,3.960655,0.0,4.0,0.0,0.291641,0.123196,0.490746,0.528242,0.596354,0.954253,2.367298,Level A,cavity center shifted away from 453 nm,0.046086
R2_1_00535,R2A_Taguchi2026_scaled_control,453,310,8,6,0.8534,none,450.14,3.899673,1.0,7.0,1.0,0.338,0.134767,0.417531,0.581575,0.67604,0.963304,2.508039,Level A,cavity center shifted away from 453 nm,0.045233
R2_1_00895,R2A_Taguchi2026_scaled_control,453,310,10,8,0.9227,none,450.22,3.758646,1.0,4.0,1.0,0.289405,0.137902,0.460511,0.500588,0.572732,0.951576,2.098632,Level A,cavity center shifted away from 453 nm,0.042909
R2_1_00822,R2A_Taguchi2026_scaled_control,453,280,10,6,0.8534,SiO2_25nm,450.065,3.83718,2.0,6.0,2.0,0.313718,0.118108,0.451052,0.600839,0.669356,0.962527,2.656195,Level A,cavity center shifted away from 453 nm,0.035828
R2_1_00526,R2A_Taguchi2026_scaled_control,453,290,8,6,0.8534,SiO2_25nm,450.165,3.899673,2.0,9.0,2.0,0.363646,0.138637,0.389111,0.595255,0.711652,0.967378,2.623004,Level A,cavity center shifted away from 453 nm,0.035154
R2_1_01131,R2A_Taguchi2026_scaled_control,453,300,12,6,0.8534,none,450.24,3.805028,1.0,3.0,1.0,0.263126,0.139061,0.45112,0.457778,0.535773,0.947387,1.89216,Level A,cavity center shifted away from 453 nm,0.021191
R2_1_01182,R2A_Taguchi2026_scaled_control,453,280,12,8,0.9227,SiO2_25nm,450.145,3.727791,2.0,4.0,2.0,0.272793,0.123595,0.473735,0.511829,0.582075,0.952635,2.207158,Level A,cavity center shifted away from 453 nm,0.016492
R2_1_04397,R2D_all_dielectric_highR_mediumR_scan,453,220,10,6,0.8534,TiO2_25nm,450.065,3.890496,0.0,5.0,0.0,0.296418,0.132941,0.429416,0.547495,0.625014,0.957502,2.22969,Level A,cavity center shifted away from 453 nm,0.016395
R2_1_04408,R2D_all_dielectric_highR_mediumR_scan,453,250,10,6,0.8534,TiO2_50nm,450.09,3.890496,0.0,5.0,0.0,0.294448,0.136546,0.428082,0.536251,0.613471,0.956193,2.156403,Level A,cavity center shifted away from 453 nm,0.01135
R2_1_00407,R2A_Taguchi2026_scaled_control,453,290,8,2,0.4727,none,449.78,4.414606,1.0,9.0,1.0,0.362305,0.126482,0.377263,0.589416,0.746228,0.971729,2.864484,Level A,cavity center shifted away from 453 nm,0.006129
R2_1_04280,R2D_all_dielectric_highR_mediumR_scan,453,230,10,2,0.4727,TiO2_50nm,449.73,4.40285,0.0,7.0,0.0,0.331349,0.126011,0.406877,0.586345,0.699407,0.966029,2.629514,Level A,cavity center shifted away from 453 nm,-0.000314
R2_1_02164,R2B_Khaidarov_hybrid_scaled_control,453,190,12,2,0.4727,TiO2_50nm,449.73,4.429555,1.0,8.0,1.0,0.352535,0.13845,0.383035,0.575255,0.708508,0.967192,2.546309,Level A,cavity center shifted away from 453 nm,-0.000379
R2_1_00417,R2A_Taguchi2026_scaled_control,453,320,8,2,0.4727,TiO2_25nm,449.805,4.414606,2.0,10.0,2.0,0.373168,0.129954,0.371366,0.588001,0.751157,0.97235,2.871542,Level A,cavity center shifted away from 453 nm,-0.003118
R2_1_00703,R2A_Taguchi2026_scaled_control,453,280,10,2,0.4727,none,449.68,4.334689,0.0,6.0,0.0,0.306643,0.105745,0.446809,0.611862,0.70015,0.966034,2.899828,Level A,cavity center shifted away from 453 nm,-0.004459
R2_1_00462,R2A_Taguchi2026_scaled_control,453,280,8,4,0.722,SiO2_25nm,449.985,4.063305,2.0,9.0,2.0,0.345959,0.125182,0.37476,0.592345,0.737582,0.970509,2.763643,Level A,cavity center shifted away from 453 nm,-0.004764
R2_1_03984,R2D_all_dielectric_highR_mediumR_scan,453,240,8,2,0.4727,TiO2_50nm,449.83,4.485324,1.0,10.0,1.0,0.38238,0.152974,0.346469,0.55363,0.734654,0.970877,2.499642,Level A,cavity center shifted away from 453 nm,-0.005215
R2_1_04048,R2D_all_dielectric_highR_mediumR_scan,453,250,8,4,0.722,TiO2_50nm,450.01,4.123139,0.0,8.0,0.0,0.338759,0.144321,0.372205,0.555696,0.692942,0.965496,2.347261,Level A,cavity center shifted away from 453 nm,-0.005802
R2_1_00713,R2A_Taguchi2026_scaled_control,453,310,10,2,0.4727,TiO2_25nm,449.705,4.334689,1.0,7.0,1.0,0.320892,0.108389,0.443187,0.617292,0.708725,0.96701,2.960568,Level A,cavity center shifted away from 453 nm,-0.006104
R2_1_00694,R2A_Taguchi2026_scaled_control,453,260,10,2,0.4727,SiO2_25nm,449.705,4.334689,2.0,8.0,2.0,0.335673,0.108602,0.418853,0.627628,0.736574,0.970194,3.090864,Level A,cavity center shifted away from 453 nm,-0.006755
R2_1_00831,R2A_Taguchi2026_scaled_control,453,300,10,6,0.8534,none,450.04,3.83718,1.0,5.0,1.0,0.276033,0.114874,0.467341,0.553415,0.621303,0.957081,2.402914,Level A,cavity center shifted away from 453 nm,-0.008808
R2_1_04037,R2D_all_dielectric_highR_mediumR_scan,453,220,8,4,0.722,TiO2_25nm,449.985,4.123139,0.0,8.0,0.0,0.335611,0.141155,0.368955,0.557664,0.69975,0.966308,2.377606,Level A,cavity center shifted away from 453 nm,-0.011432
R2_1_04387,R2D_all_dielectric_highR_mediumR_scan,453,190,10,6,0.8534,none,450.04,3.890496,1.0,6.0,1.0,0.296788,0.129403,0.42908,0.557442,0.635738,0.958718,2.293507,Level A,cavity center shifted away from 453 nm,-0.011828
R2_1_00471,R2A_Taguchi2026_scaled_control,453,300,8,4,0.722,none,449.96,4.063305,1.0,8.0,1.0,0.323679,0.121004,0.403351,0.589796,0.707202,0.96693,2.674951,Level A,cavity center shifted away from 453 nm,-0.017645
R2_1_04576,R2D_all_dielectric_highR_mediumR_scan,453,220,12,2,0.4727,TiO2_50nm,449.63,4.360571,0.0,5.0,0.0,0.289829,0.110457,0.459675,0.586052,0.658902,0.961343,2.623916,Level A,cavity center shifted away from 453 nm,-0.017798
R2_1_02228,R2B_Khaidarov_hybrid_scaled_control,453,200,12,4,0.722,TiO2_50nm,449.91,4.075965,1.0,7.0,1.0,0.316866,0.133447,0.398332,0.567894,0.673756,0.963074,2.374464,Level A,cavity center shifted away from 453 nm,-0.018715
R2_1_00758,R2A_Taguchi2026_scaled_control,453,270,10,4,0.722,SiO2_25nm,449.885,3.995503,2.0,7.0,2.0,0.303561,0.10528,0.435933,0.621515,0.705676,0.966647,2.883356,Level A,cavity center shifted away from 453 nm,-0.019659
R2_1_00777,R2A_Taguchi2026_scaled_control,453,320,10,4,0.722,TiO2_25nm,449.885,3.995503,1.0,6.0,1.0,0.287669,0.105254,0.458343,0.599335,0.673483,0.962996,2.733089,Level A,cavity center shifted away from 453 nm,-0.021416
R2_1_04344,R2D_all_dielectric_highR_mediumR_scan,453,240,10,4,0.722,TiO2_50nm,449.91,4.053343,0.0,6.0,0.0,0.294087,0.122128,0.420723,0.569901,0.659938,0.961473,2.408017,Level A,cavity center shifted away from 453 nm,-0.022954
R2_1_04333,R2D_all_dielectric_highR_mediumR_scan,453,210,10,4,0.722,TiO2_25nm,449.885,4.053343,0.0,6.0,0.0,0.293328,0.118998,0.418822,0.576764,0.669334,0.962541,2.464989,Level A,cavity center shifted away from 453 nm,-0.023842
R2_1_00990,R2A_Taguchi2026_scaled_control,453,250,12,2,0.4727,SiO2_25nm,449.605,4.293703,2.0,6.0,2.0,0.294809,0.094921,0.48787,0.631649,0.694143,0.965336,3.105848,Level A,cavity center shifted away from 453 nm,-0.024802
R2_1_04269,R2D_all_dielectric_highR_mediumR_scan,453,200,10,2,0.4727,TiO2_25nm,449.705,4.40285,1.0,8.0,1.0,0.329264,0.123218,0.40321,0.589589,0.707005,0.966908,2.672215,Level A,cavity center shifted away from 453 nm,-0.034189
R2_1_04565,R2D_all_dielectric_highR_mediumR_scan,453,190,12,2,0.4727,TiO2_25nm,449.605,4.360571,1.0,6.0,1.0,0.290869,0.107769,0.458391,0.595501,0.669323,0.962524,2.699005,Level A,cavity center shifted away from 453 nm,-0.045531
R2_1_01009,R2A_Taguchi2026_scaled_control,453,300,12,2,0.4727,TiO2_25nm,449.605,4.293703,1.0,5.0,1.0,0.268415,0.09492,0.500622,0.592804,0.655286,0.960932,2.827795,Level A,cavity center shifted away from 453 nm,-0.047591
R2_1_04027,R2D_all_dielectric_highR_mediumR_scan,453,190,8,4,0.722,none,449.96,4.123139,1.0,9.0,1.0,0.331644,0.138074,0.365128,0.558875,0.706137,0.967077,2.401924,Level A,cavity center shifted away from 453 nm,-0.048786
R2_1_00767,R2A_Taguchi2026_scaled_control,453,290,10,4,0.722,none,449.86,3.995503,0.0,6.0,0.0,0.272637,0.102431,0.460214,0.590349,0.663346,0.961847,2.661663,Level A,cavity center shifted away from 453 nm,-0.051157
R2_1_01118,R2A_Taguchi2026_scaled_control,453,270,12,6,0.8534,SiO2_25nm,449.965,3.805028,2.0,4.0,2.0,0.23708,0.102487,0.48654,0.521637,0.590467,0.953586,2.313271,Level A,cavity center shifted away from 453 nm,-0.051827
R2_1_00999,R2A_Taguchi2026_scaled_control,453,270,12,2,0.4727,none,449.58,4.293703,0.0,4.0,0.0,0.250898,0.092519,0.497829,0.578919,0.642555,0.959489,2.711861,Level A,cavity center shifted away from 453 nm,-0.052722
R2_1_00645,R2A_Taguchi2026_scaled_control,453,290,10,0,0.12,TiO2_25nm,449.225,4.926489,0.0,7.0,0.0,0.316453,0.100203,0.427938,0.622668,0.736969,0.970304,3.158128,Level A,cavity center shifted away from 453 nm,-0.054796
R2_1_01054,R2A_Taguchi2026_scaled_control,453,260,12,4,0.722,SiO2_25nm,449.785,3.960655,2.0,5.0,2.0,0.253403,0.091342,0.498807,0.589404,0.649904,0.960322,2.774228,Level A,cavity center shifted away from 453 nm,-0.056036
R2_1_04323,R2D_all_dielectric_highR_mediumR_scan,453,180,10,4,0.722,none,449.86,4.053343,1.0,7.0,1.0,0.291381,0.115929,0.415772,0.582505,0.678113,0.963541,2.513449,Level A,cavity center shifted away from 453 nm,-0.057166
R2_1_00595,R2A_Taguchi2026_scaled_control,453,310,8,8,0.9227,none,450.02,3.818587,1.0,6.0,1.0,0.268109,0.116143,0.430265,0.55898,0.637096,0.958872,2.308445,Level A,cavity center shifted away from 453 nm,-0.057924
